project,organism,file_source,project_home,project_type,n_samples
SRP077009,human,sra,data_sources/sra,data_sources,11
SRP118609,human,sra,data_sources/sra,data_sources,4
SRP095109,human,sra,data_sources/sra,data_sources,24
SRP150609,human,sra,data_sources/sra,data_sources,4
SRP120609,human,sra,data_sources/sra,data_sources,18
SRP021509,human,sra,data_sources/sra,data_sources,43
SRP015909,human,sra,data_sources/sra,data_sources,3
SRP124509,human,sra,data_sources/sra,data_sources,6
SRP127409,human,sra,data_sources/sra,data_sources,48
ERP018009,human,sra,data_sources/sra,data_sources,4
SRP116009,human,sra,data_sources/sra,data_sources,54
SRP107309,human,sra,data_sources/sra,data_sources,6
SRP181909,human,sra,data_sources/sra,data_sources,12
SRP186009,human,sra,data_sources/sra,data_sources,8
SRP099209,human,sra,data_sources/sra,data_sources,6
SRP118909,human,sra,data_sources/sra,data_sources,18
SRP151309,human,sra,data_sources/sra,data_sources,64
SRP059509,human,sra,data_sources/sra,data_sources,18
SRP125109,human,sra,data_sources/sra,data_sources,17
SRP034009,human,sra,data_sources/sra,data_sources,6
SRP192509,human,sra,data_sources/sra,data_sources,6
SRP153809,human,sra,data_sources/sra,data_sources,12
ERP104309,human,sra,data_sources/sra,data_sources,25
SRP100509,human,sra,data_sources/sra,data_sources,26
SRP150209,human,sra,data_sources/sra,data_sources,21
SRP106609,human,sra,data_sources/sra,data_sources,14
ERP007109,human,sra,data_sources/sra,data_sources,16
SRP154009,human,sra,data_sources/sra,data_sources,44
SRP078309,human,sra,data_sources/sra,data_sources,12
SRP090709,human,sra,data_sources/sra,data_sources,4
SRP139509,human,sra,data_sources/sra,data_sources,9
SRP182709,human,sra,data_sources/sra,data_sources,9
SRP055809,human,sra,data_sources/sra,data_sources,6
SRP110609,human,sra,data_sources/sra,data_sources,64
SRP112709,human,sra,data_sources/sra,data_sources,1
SRP096609,human,sra,data_sources/sra,data_sources,4
SRP195509,human,sra,data_sources/sra,data_sources,37
SRP151009,human,sra,data_sources/sra,data_sources,12
ERP004209,human,sra,data_sources/sra,data_sources,2
SRP056109,human,sra,data_sources/sra,data_sources,32
SRP090509,human,sra,data_sources/sra,data_sources,10
SRP055009,human,sra,data_sources/sra,data_sources,18
SRP147009,human,sra,data_sources/sra,data_sources,28
SRP198909,human,sra,data_sources/sra,data_sources,24
SRP194509,human,sra,data_sources/sra,data_sources,4
SRP100709,human,sra,data_sources/sra,data_sources,20
SRP133209,human,sra,data_sources/sra,data_sources,36
SRP127809,human,sra,data_sources/sra,data_sources,12
SRP062609,human,sra,data_sources/sra,data_sources,6
SRP068909,human,sra,data_sources/sra,data_sources,8
SRP148609,human,sra,data_sources/sra,data_sources,16
SRP049409,human,sra,data_sources/sra,data_sources,6
SRP154309,human,sra,data_sources/sra,data_sources,11
SRP144009,human,sra,data_sources/sra,data_sources,12
SRP092509,human,sra,data_sources/sra,data_sources,6
SRP108209,human,sra,data_sources/sra,data_sources,22
SRP110509,human,sra,data_sources/sra,data_sources,5
SRP044809,human,sra,data_sources/sra,data_sources,3
SRP162409,human,sra,data_sources/sra,data_sources,6
ERP020609,human,sra,data_sources/sra,data_sources,79
SRP099009,human,sra,data_sources/sra,data_sources,98
SRP093774,human,sra,data_sources/sra,data_sources,35
SRP142174,human,sra,data_sources/sra,data_sources,9
SRP157074,human,sra,data_sources/sra,data_sources,8
SRP048674,human,sra,data_sources/sra,data_sources,35
SRP047174,human,sra,data_sources/sra,data_sources,5
SRP134274,human,sra,data_sources/sra,data_sources,4
SRP120974,human,sra,data_sources/sra,data_sources,93
SRP065774,human,sra,data_sources/sra,data_sources,7
SRP215274,human,sra,data_sources/sra,data_sources,12
SRP081574,human,sra,data_sources/sra,data_sources,63
SRP090674,human,sra,data_sources/sra,data_sources,458
SRP009374,human,sra,data_sources/sra,data_sources,2
SRP006474,human,sra,data_sources/sra,data_sources,13
SRP024274,human,sra,data_sources/sra,data_sources,52
SRP119274,human,sra,data_sources/sra,data_sources,4
SRP055874,human,sra,data_sources/sra,data_sources,14
SRP050074,human,sra,data_sources/sra,data_sources,3
SRP151274,human,sra,data_sources/sra,data_sources,20
SRP162774,human,sra,data_sources/sra,data_sources,911
SRP131174,human,sra,data_sources/sra,data_sources,42
SRP095574,human,sra,data_sources/sra,data_sources,5
SRP126174,human,sra,data_sources/sra,data_sources,6
SRP044174,human,sra,data_sources/sra,data_sources,12
SRP091774,human,sra,data_sources/sra,data_sources,47
SRP078374,human,sra,data_sources/sra,data_sources,4
ERP005274,human,sra,data_sources/sra,data_sources,2
SRP064474,human,sra,data_sources/sra,data_sources,4
SRP150074,human,sra,data_sources/sra,data_sources,8
SRP157974,human,sra,data_sources/sra,data_sources,448
SRP113574,human,sra,data_sources/sra,data_sources,4
SRP162574,human,sra,data_sources/sra,data_sources,4
ERP112074,human,sra,data_sources/sra,data_sources,36
SRP006674,human,sra,data_sources/sra,data_sources,4
SRP128474,human,sra,data_sources/sra,data_sources,8
SRP105474,human,sra,data_sources/sra,data_sources,6
SRP056074,human,sra,data_sources/sra,data_sources,6
SRP050374,human,sra,data_sources/sra,data_sources,17
SRP053274,human,sra,data_sources/sra,data_sources,6
SRP095674,human,sra,data_sources/sra,data_sources,14
SRP019374,human,sra,data_sources/sra,data_sources,4
SRP057074,human,sra,data_sources/sra,data_sources,20
SRP052874,human,sra,data_sources/sra,data_sources,7
SRP093574,human,sra,data_sources/sra,data_sources,1
SRP014574,human,sra,data_sources/sra,data_sources,53
SRP014174,human,sra,data_sources/sra,data_sources,121
SRP011974,human,sra,data_sources/sra,data_sources,8
SRP181174,human,sra,data_sources/sra,data_sources,12
SRP159174,human,sra,data_sources/sra,data_sources,4
SRP082274,human,sra,data_sources/sra,data_sources,16
SRP174074,human,sra,data_sources/sra,data_sources,23
SRP010374,human,sra,data_sources/sra,data_sources,6
SRP188574,human,sra,data_sources/sra,data_sources,6
SRP102374,human,sra,data_sources/sra,data_sources,24
ERP001574,human,sra,data_sources/sra,data_sources,3
SRP186274,human,sra,data_sources/sra,data_sources,36
SRP041474,human,sra,data_sources/sra,data_sources,1
SRP132774,human,sra,data_sources/sra,data_sources,6
SRP009474,human,sra,data_sources/sra,data_sources,3
SRP218274,human,sra,data_sources/sra,data_sources,9
SRP074274,human,sra,data_sources/sra,data_sources,503
SRP193374,human,sra,data_sources/sra,data_sources,119
ERP015474,human,sra,data_sources/sra,data_sources,26
SRP169574,human,sra,data_sources/sra,data_sources,10
SRP166274,human,sra,data_sources/sra,data_sources,6
SRP149374,human,sra,data_sources/sra,data_sources,786
SRP092074,human,sra,data_sources/sra,data_sources,8
SRP197074,human,sra,data_sources/sra,data_sources,32
SRP121474,human,sra,data_sources/sra,data_sources,9
SRP098574,human,sra,data_sources/sra,data_sources,4
SRP083974,human,sra,data_sources/sra,data_sources,9
SRP131774,human,sra,data_sources/sra,data_sources,11
SRP051674,human,sra,data_sources/sra,data_sources,8
SRP183174,human,sra,data_sources/sra,data_sources,6
SRP082374,human,sra,data_sources/sra,data_sources,6
ERP115774,human,sra,data_sources/sra,data_sources,9
SRP078574,human,sra,data_sources/sra,data_sources,12
SRP055474,human,sra,data_sources/sra,data_sources,12
SRP115074,human,sra,data_sources/sra,data_sources,22
SRP154474,human,sra,data_sources/sra,data_sources,28
SRP005174,human,sra,data_sources/sra,data_sources,1
SRP067974,human,sra,data_sources/sra,data_sources,1
SRP106874,human,sra,data_sources/sra,data_sources,4
SRP002274,human,sra,data_sources/sra,data_sources,6
SRP149174,human,sra,data_sources/sra,data_sources,295
SRP024674,human,sra,data_sources/sra,data_sources,6
SRP081074,human,sra,data_sources/sra,data_sources,8
SRP155574,human,sra,data_sources/sra,data_sources,47
SRP081174,human,sra,data_sources/sra,data_sources,10
SRP162274,human,sra,data_sources/sra,data_sources,4
SRP160374,human,sra,data_sources/sra,data_sources,4
SRP156474,human,sra,data_sources/sra,data_sources,16
SRP214674,human,sra,data_sources/sra,data_sources,6
SRP145674,human,sra,data_sources/sra,data_sources,7
SRP019503,human,sra,data_sources/sra,data_sources,8
SRP156403,human,sra,data_sources/sra,data_sources,30
SRP049203,human,sra,data_sources/sra,data_sources,14
SRP071203,human,sra,data_sources/sra,data_sources,82
SRP128903,human,sra,data_sources/sra,data_sources,9
SRP063003,human,sra,data_sources/sra,data_sources,15
SRP189703,human,sra,data_sources/sra,data_sources,2
SRP142503,human,sra,data_sources/sra,data_sources,22
SRP105203,human,sra,data_sources/sra,data_sources,24
SRP081103,human,sra,data_sources/sra,data_sources,32
SRP180303,human,sra,data_sources/sra,data_sources,4
SRP149003,human,sra,data_sources/sra,data_sources,6
SRP035503,human,sra,data_sources/sra,data_sources,2
SRP018403,human,sra,data_sources/sra,data_sources,4
SRP125403,human,sra,data_sources/sra,data_sources,64
SRP149103,human,sra,data_sources/sra,data_sources,12
SRP191103,human,sra,data_sources/sra,data_sources,44
ERP008803,human,sra,data_sources/sra,data_sources,6
SRP201603,human,sra,data_sources/sra,data_sources,9
SRP091303,human,sra,data_sources/sra,data_sources,51
SRP103803,human,sra,data_sources/sra,data_sources,2
SRP186903,human,sra,data_sources/sra,data_sources,36
SRP097203,human,sra,data_sources/sra,data_sources,36
SRP110003,human,sra,data_sources/sra,data_sources,10
SRP173203,human,sra,data_sources/sra,data_sources,15
SRP190903,human,sra,data_sources/sra,data_sources,36
DRP003703,human,sra,data_sources/sra,data_sources,13
SRP061203,human,sra,data_sources/sra,data_sources,8
SRP031503,human,sra,data_sources/sra,data_sources,2
SRP015003,human,sra,data_sources/sra,data_sources,10
SRP119503,human,sra,data_sources/sra,data_sources,12
SRP182003,human,sra,data_sources/sra,data_sources,1
SRP100803,human,sra,data_sources/sra,data_sources,34
SRP165903,human,sra,data_sources/sra,data_sources,24
SRP148803,human,sra,data_sources/sra,data_sources,2
SRP162003,human,sra,data_sources/sra,data_sources,14
ERP112503,human,sra,data_sources/sra,data_sources,9
SRP073103,human,sra,data_sources/sra,data_sources,42
SRP062203,human,sra,data_sources/sra,data_sources,28
SRP167203,human,sra,data_sources/sra,data_sources,29
SRP011903,human,sra,data_sources/sra,data_sources,15
SRP174003,human,sra,data_sources/sra,data_sources,45
SRP016003,human,sra,data_sources/sra,data_sources,12
SRP198803,human,sra,data_sources/sra,data_sources,7
ERP109703,human,sra,data_sources/sra,data_sources,38
SRP055103,human,sra,data_sources/sra,data_sources,6
SRP108803,human,sra,data_sources/sra,data_sources,8
SRP185703,human,sra,data_sources/sra,data_sources,75
SRP100603,human,sra,data_sources/sra,data_sources,80
SRP133303,human,sra,data_sources/sra,data_sources,14
ERP013303,human,sra,data_sources/sra,data_sources,8
SRP139603,human,sra,data_sources/sra,data_sources,6
SRP144003,human,sra,data_sources/sra,data_sources,106
SRP114703,human,sra,data_sources/sra,data_sources,8
SRP178203,human,sra,data_sources/sra,data_sources,9
SRP074603,human,sra,data_sources/sra,data_sources,3
SRP119003,human,sra,data_sources/sra,data_sources,12
SRP029603,human,sra,data_sources/sra,data_sources,8
SRP162503,human,sra,data_sources/sra,data_sources,11
SRP095703,human,sra,data_sources/sra,data_sources,3
SRP185603,human,sra,data_sources/sra,data_sources,20
SRP068803,human,sra,data_sources/sra,data_sources,15
SRP098103,human,sra,data_sources/sra,data_sources,36
SRP132803,human,sra,data_sources/sra,data_sources,6
SRP044303,human,sra,data_sources/sra,data_sources,4
SRP007403,human,sra,data_sources/sra,data_sources,2
SRP082503,human,sra,data_sources/sra,data_sources,56
SRP131103,human,sra,data_sources/sra,data_sources,15
SRP050003,human,sra,data_sources/sra,data_sources,14
SRP189203,human,sra,data_sources/sra,data_sources,6
SRP061403,human,sra,data_sources/sra,data_sources,8
SRP191503,human,sra,data_sources/sra,data_sources,24
SRP144303,human,sra,data_sources/sra,data_sources,14
SRP098903,human,sra,data_sources/sra,data_sources,7
SRP125103,human,sra,data_sources/sra,data_sources,72
ERP105303,human,sra,data_sources/sra,data_sources,3
SRP048603,human,sra,data_sources/sra,data_sources,12
SRP114503,human,sra,data_sources/sra,data_sources,3
SRP095403,human,sra,data_sources/sra,data_sources,19
SRP131003,human,sra,data_sources/sra,data_sources,3
SRP042303,human,sra,data_sources/sra,data_sources,5
SRP161703,human,sra,data_sources/sra,data_sources,147
ERP010003,human,sra,data_sources/sra,data_sources,40
SRP152203,human,sra,data_sources/sra,data_sources,48
SRP214203,human,sra,data_sources/sra,data_sources,18
SRP190131,human,sra,data_sources/sra,data_sources,16
SRP000931,human,sra,data_sources/sra,data_sources,14
SRP162931,human,sra,data_sources/sra,data_sources,21
ERP003731,human,sra,data_sources/sra,data_sources,17
SRP071331,human,sra,data_sources/sra,data_sources,6
SRP102031,human,sra,data_sources/sra,data_sources,9
SRP072231,human,sra,data_sources/sra,data_sources,3
SRP140531,human,sra,data_sources/sra,data_sources,6
SRP162331,human,sra,data_sources/sra,data_sources,4
SRP149131,human,sra,data_sources/sra,data_sources,32
SRP134731,human,sra,data_sources/sra,data_sources,12
SRP059031,human,sra,data_sources/sra,data_sources,8
SRP108531,human,sra,data_sources/sra,data_sources,7
SRP191031,human,sra,data_sources/sra,data_sources,2
SRP162231,human,sra,data_sources/sra,data_sources,4
SRP143531,human,sra,data_sources/sra,data_sources,2
SRP065931,human,sra,data_sources/sra,data_sources,6
SRP090831,human,sra,data_sources/sra,data_sources,6
SRP100031,human,sra,data_sources/sra,data_sources,12
SRP073331,human,sra,data_sources/sra,data_sources,21
SRP111331,human,sra,data_sources/sra,data_sources,10
SRP162831,human,sra,data_sources/sra,data_sources,34
SRP214431,human,sra,data_sources/sra,data_sources,12
SRP064131,human,sra,data_sources/sra,data_sources,12
SRP072131,human,sra,data_sources/sra,data_sources,4
SRP115931,human,sra,data_sources/sra,data_sources,18
SRP136531,human,sra,data_sources/sra,data_sources,9
SRP223931,human,sra,data_sources/sra,data_sources,6
SRP090131,human,sra,data_sources/sra,data_sources,2
SRP127731,human,sra,data_sources/sra,data_sources,8
SRP119431,human,sra,data_sources/sra,data_sources,2
SRP092031,human,sra,data_sources/sra,data_sources,10
SRP184231,human,sra,data_sources/sra,data_sources,9
SRP041531,human,sra,data_sources/sra,data_sources,9
SRP186331,human,sra,data_sources/sra,data_sources,12
SRP213631,human,sra,data_sources/sra,data_sources,20
SRP139931,human,sra,data_sources/sra,data_sources,8
SRP062331,human,sra,data_sources/sra,data_sources,3
ERP014531,human,sra,data_sources/sra,data_sources,125
SRP216431,human,sra,data_sources/sra,data_sources,4
SRP124631,human,sra,data_sources/sra,data_sources,10
SRP094931,human,sra,data_sources/sra,data_sources,14
SRP055031,human,sra,data_sources/sra,data_sources,5
SRP064431,human,sra,data_sources/sra,data_sources,12
SRP133231,human,sra,data_sources/sra,data_sources,15
SRP113531,human,sra,data_sources/sra,data_sources,92
SRP042031,human,sra,data_sources/sra,data_sources,4
SRP121031,human,sra,data_sources/sra,data_sources,16
SRP189031,human,sra,data_sources/sra,data_sources,4
SRP101731,human,sra,data_sources/sra,data_sources,13
SRP125231,human,sra,data_sources/sra,data_sources,4
SRP139731,human,sra,data_sources/sra,data_sources,18
SRP090531,human,sra,data_sources/sra,data_sources,29
SRP215031,human,sra,data_sources/sra,data_sources,17
SRP158531,human,sra,data_sources/sra,data_sources,9
SRP149631,human,sra,data_sources/sra,data_sources,8
SRP164731,human,sra,data_sources/sra,data_sources,4
SRP006731,human,sra,data_sources/sra,data_sources,11
SRP063631,human,sra,data_sources/sra,data_sources,12
SRP050331,human,sra,data_sources/sra,data_sources,48
SRP033131,human,sra,data_sources/sra,data_sources,24
SRP034831,human,sra,data_sources/sra,data_sources,17
SRP113431,human,sra,data_sources/sra,data_sources,4
SRP102731,human,sra,data_sources/sra,data_sources,6
SRP051331,human,sra,data_sources/sra,data_sources,30
SRP150131,human,sra,data_sources/sra,data_sources,10
SRP077731,human,sra,data_sources/sra,data_sources,24
SRP041831,human,sra,data_sources/sra,data_sources,5
SRP150331,human,sra,data_sources/sra,data_sources,12
ERP015831,human,sra,data_sources/sra,data_sources,15
SRP187431,human,sra,data_sources/sra,data_sources,549
SRP153231,human,sra,data_sources/sra,data_sources,8
SRP121331,human,sra,data_sources/sra,data_sources,18
SRP119331,human,sra,data_sources/sra,data_sources,20
SRP017631,human,sra,data_sources/sra,data_sources,14
SRP059531,human,sra,data_sources/sra,data_sources,14
SRP128731,human,sra,data_sources/sra,data_sources,1
SRP067631,human,sra,data_sources/sra,data_sources,33
SRP166531,human,sra,data_sources/sra,data_sources,12
SRP026331,human,sra,data_sources/sra,data_sources,2
